source_law,source_article,target_law_id,target_article,dependency_type,dependency_subtype,dependency_strength,confidence,resolution_method,entity_resolution_method,pattern_name,citation_text
codigo-penal-federal,134,constitucion-politica-de-los-estados-unidos-mexicanos,122,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"r la separación de su cargo de alguno de los altos funcionarios del Estado, cuando interviniendo los Poderes de la Unión en la forma prescrita por el artículo 122 de la Constitución Política de los Estados Unidos Mexicanos, los rebeldes no depongan las armas. Artículo reformado DOF 15-01-1951, 29-07-1970"
codigo-penal-federal,140,ley-federal-para-la-prevencion-e-identificacion-de-operaciones-con-recursos-de-procedencia-ilicita,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,a_que_refiere,"ndo los actos de sabotaje se realicen en los ductos, equipos, instalaciones o activos, de asignatarios, contratistas, permisionarios o distribuidores a que se refiere la Ley Federal para Prevenir y Sancionar los Delitos Cometidos en Materia de Hidrocarburos. Párrafo adicionado DOF 12-01-2016 Artículo reformado DOF 29-07-1970  CAPITULO VIII Conspiración Capítulo adicionado DOF 29-07-1970"
codigo-penal-federal,148,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"derá como persona internacionalmente protegida a un jefe de Estado incluso cada uno de los miembros de un órgano colegiado cuando, de conformidad con la constitución respectiva, cumpla las funciones de jefe de Estado, un jefe de gobierno o un ministro de relaciones exteriores, así como los miembros de su familia q"
codigo-penal-federal,149-Bis,ley-general-de-responsabilidades-administrativas,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention," sus funciones o con motivo de ellas, además de las sanciones establecidas en este artículo se les aplicarán las penas señaladas en el artículo 15 de la Ley de Responsabilidades de los Funcionarios y Empleados de la Federación. Artículo adicionado DOF 20-01-1967  Título Tercero Bis Delitos contra la Dignidad de las Personas Título adicionado DOF 14-06-2012  Capítulo Único D"
codigo-penal-federal,160,ley-federal-de-armas-de-fuego-y-explosivos,,implementation_operative,regulatory_implementation,medium,medium,heuristic_rule,unknown,direct_mention,"la reglamentación de las leyes respectivas.  Estos delitos, cuyo conocimiento compete al fuero común, se sancionarán sin perjuicio de lo previsto por la Ley Federal de Armas de Fuego y Explosivos, de aplicación federal en lo que conciernen a estos objetos. Artículo reformado DOF 15-01-1951, 13-01-1984"
codigo-penal-federal,163,ley-federal-de-armas-de-fuego-y-explosivos,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,regulada_por," a distancia para el transporte de artefactos explosivos, artefactos explosivos improvisados, armas, narcóticos, drogas sintéticas o demás materiales regulados en la Ley Federal de Armas de Fuego y Explosivos. Artículo adicionado DOF 07-06-2024"
codigo-penal-federal,168,ley-en-materia-de-telecomunicaciones-y-radiodifusion,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"efonía celular, de radiocomunicación o de transmisión de datos o imagen con excepción de lo establecido en el segundo párrafo del artículo 190 Bis de la Ley Federal de Telecomunicaciones y Radiodifusión.  Los equipos a que hace referencia el primer párrafo del artículo 190 Bis de la Ley Federal de Telecomunicaciones y Radiodifusión, serán asegurados "
codigo-penal-federal,168,codigo-nacional-de-procedimientos-penales,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"ncia el primer párrafo del artículo 190 Bis de la Ley Federal de Telecomunicaciones y Radiodifusión, serán asegurados en términos de lo que establece el Código Nacional de Procedimientos Penales y posteriormente deberán ser destruidos en su totalidad.  Si el delito al que se refiere el primer párrafo de este artículo, fuera cometido por servidores públicos, y sin autorización expresa escrita debid"
codigo-penal-federal,178,ley-en-materia-de-telecomunicaciones-y-radiodifusion,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto,"ad competente para colaborar o aportar información para la localización geográfica, en tiempo real de los dispositivos de comunicación en términos de lo dispuesto por la Ley Federal de Telecomunicaciones y Radiodifusión, que estén relacionados con investigaciones en materia de delincuencia organizada, delitos contra la salud, secuestro, extorsión, amenazas o cualquie"
codigo-penal-federal,178,ley-federal-de-competencia-economica,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto," competentes, para colaborar o aportar información para la localización geográfica, en tiempo real de los dispositivos de comunicación en términos de lo dispuesto por la Ley Federal de Telecomunicaciones y Radiodifusión y que se rehusare hacerlo de forma dolosa. Artículo adicionado DOF 17-04-2012. Reformado DOF 14-07-2014"
codigo-penal-federal,193,ley-general-de-salud,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"Artículo 193.- Se consideran narcóticos a los estupefacientes, psicotrópicos y demás sustancias o vegetales que determinen la Ley General de Salud, los convenios y tratados internacionales de observancia obligatoria en México y los que señalen las demás disposiciones legales aplicables en la mat"
codigo-penal-federal,194,ley-general-de-salud,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,en_los_terminos,"20-08-2009  El comercio y suministro de narcóticos podrán ser investigados, perseguidos y, en su caso sancionados por las autoridades del fuero común en los términos de la Ley General de Salud, cuando se colmen los supuestos del artículo 474 de dicho ordenamiento. Párrafo adicionado DOF 20-08-2009  II.- Introduzca o extraiga del país alguno"
codigo-penal-federal,195,ley-general-de-salud,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,en_los_terminos," 194, ambos de este código.  La posesión de narcóticos podrá ser investigada, perseguida y, en su caso sancionada por las autoridades del fuero común en los términos de la Ley General de Salud, cuando se colmen los supuestos del artículo 474 de dicho ordenamiento.  Cuando el inculpado posea alguno de los narcóticos señalados en la tabla pre"
codigo-penal-federal,199,ley-general-de-sociedades-mercantiles,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"Artículo 199 Ter. A quien cometa el delito previsto en el artículo 466 de la Ley General de Salud con violencia, se impondrá de cinco a catorce años de prisión y hasta ciento veinte días multa. Artículo adicionado DOF 14-06-2012"
codigo-penal-federal,217,ley-federal-de-remuneraciones-de-los-servidores-publicos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,lo_dispuesto,"eración, retribución, jubilación, pensión, haber de retiro, liquidación por servicios prestados, préstamo o crédito, no autorizado de conformidad con lo dispuesto en la Ley Federal de Remuneraciones de los Servidores Públicos;  II.	Quien reciba un pago indebido en los términos de la fracción anterior sin realizar el reporte dentro del plazo señalado en el artículo 5 de la "
codigo-penal-federal,219,ley-general-de-responsabilidades-administrativas,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention," un tercero denuncie, formule querella o aporte información relativa a la presunta comisión de una conducta sancionada por la Legislación Penal o por la Ley General de Responsabilidades Administrativas, y Fracción reformada DOF 18-07-2016  II.- El servidor público que con motivo de la querella, denuncia o información a que hace referencia la fracció"
codigo-penal-federal,225,codigo-nacional-de-procedimientos-penales,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"os casos previstos por la ley, no darle a conocer el delito que se le atribuye o no realizar el descubrimiento probatorio conforme a lo que establece el Código Nacional de Procedimientos Penales; Fracción derogada DOF 17-06-2016. Adicionada DOF 18-07-2016  XIV. Prolongar la prisión preventiva por más tiempo del que como máximo fije la ley al "
codigo-penal-federal,225,ley-federal-del-trabajo,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"XXXIV. Obligue a una persona a renunciar a su cargo o empleo para evitar responder a acusaciones de acoso, hostigamiento o para ocultar violaciones a la Ley Federal del Trabajo. Fracción adicionada DOF 14-06-2012  XXXV. A quien ejerciendo funciones de supervisor de libertad o con motivo de ellas hiciere amenazas, hostigue o "
codigo-penal-federal,225,constitucion-politica-de-los-estados-unidos-mexicanos,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,constitucion_bare," penal que corresponda de una persona que se encuentre detenida a su disposición como imputado de algún delito, cuando esta sea procedente conforme a la Constitución y a la leyes de la materia, en los casos en que la ley les imponga esa obligación; o ejercitar la acción penal cuando no proceda denuncia, acusación "
codigo-penal-federal,228,ley-general-de-sociedades-mercantiles,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"responsables de los delitos que cometan en el ejercicio de su profesión, en los términos siguientes y sin perjuicio de las prevenciones contenidas en la Ley General de Salud o en otras normas sobre ejercicio profesional, en su caso: Párrafo reformado DOF 13-01-1984, 14-01-1985  I.- Además de las sanciones fijadas para los delitos que resulten consumados, según sean d"
codigo-penal-federal,232,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"sea particular o de oficio, que sólo se concrete a aceptar el cargo y a solicitar la libertad caucional que menciona la fracción I del artículo 20 de la Constitución, sin promover más pruebas ni dirigirlo en su defensa."
codigo-penal-federal,241,ley-federal-para-la-prevencion-e-identificacion-de-operaciones-con-recursos-de-procedencia-ilicita,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,a_que_refiere,"evisto en la fracción I, se aumentará hasta en una mitad, cuando se falsifiquen sellos de asignatarios, contratistas, permisionarios o distribuidores a que se refiere la Ley Federal para Prevenir y Sancionar los Delitos Cometidos en Materia de Hidrocarburos. Párrafo adicionado DOF 12-01-2016"
codigo-penal-federal,243,ley-federal-para-la-prevencion-e-identificacion-de-operaciones-con-recursos-de-procedencia-ilicita,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,a_que_refiere,"n el primer párrafo, se aumentará hasta en una mitad, cuando se falsifiquen documentos de asignatarios, contratistas, permisionarios o distribuidores a que se refiere la Ley Federal para Prevenir y Sancionar los Delitos Cometidos en Materia de Hidrocarburos. Párrafo adicionado DOF 12-01-2016 Artículo reformado DOF 30-12-1991, 13-05-1996"
codigo-penal-federal,246,codigo-de-comercio,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention," VII.- El prestador de servicios de certificación que realice actividades sin contar con la respectiva acreditación, en los términos establecidos por el Código de Comercio y demás disposiciones aplicables, y Fracción adicionada DOF 07-04-2016  VIII.- El que a sabiendas hiciere uso de un documento falso o de copia, transcripción o testimonio del mismo, "
codigo-penal-federal,250,constitucion-politica-de-los-estados-unidos-mexicanos,5,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,articulo_constitucional,"guna profesión reglamentada, expedidas por autoridades u organismos legalmente capacitados para ello, conforme a las disposiciones reglamentarias del artículo 5 constitucional. Párrafo reformado DOF 10-01-1994  a).- Se atribuya el carácter del profesionista.  b).- Realice actos propios de una actividad profesional, con exce"
codigo-penal-federal,253,ley-general-de-titulos-y-operaciones-de-credito,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"eneral de depósito que sea organización nacional auxiliar de crédito y los bienes serán genéricamente designados, en los términos del artículo 281 de la Ley General de Títulos y Operaciones de Crédito; cuando se trate de bienes cuya especial naturaleza no permita el depósito genérico, se constituirá el específico, señalando asimismo, el plazo y con"
codigo-penal-federal,254,ley-federal-de-competencia-economica,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,lo_dispuesto,"ituto Federal de Telecomunicaciones, según corresponda, la cual sólo podrá formularse con el dictamen de probable responsabilidad, en los términos de lo dispuesto en la Ley Federal de Competencia Económica.  No existirá responsabilidad penal para los agentes económicos que se acojan al beneficio a que se refiere el artículo 103 de la Ley Federal de Comp"
codigo-penal-federal,254,constitucion-politica-de-los-estados-unidos-mexicanos,27,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,articulo_constitucional," funcionamiento de cualesquiera de los equipos, instalaciones o inmuebles afectos de la industria petrolera a que se refiere la Ley Reglamentaria del Artículo 27 Constitucional en el Ramo del Petróleo o bien de los equipos, instalaciones o inmuebles afectos del servicio público de energía eléctrica.  Si con los actos a que s"
codigo-penal-federal,303,codigo-militar-de-procedimientos-penales,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"psia, cuando ésta sea necesaria, que la lesión fue mortal, sujetándose para ello a las reglas contenidas en este artículo, en los dos siguientes y en el Código de Procedimientos Penales.  Cuando el cadáver no se encuentre, o por otro motivo no se haga la autopsia, bastará que los peritos, en vista de los datos que obren en la causa, "
codigo-penal-federal,304,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,":  I.- Que se habría evitado la muerte con auxilios oportunos;  II.- Que la lesión no habría sido mortal en otra persona, y  III.- Que fue a causa de la constitución física de la víctima, o de las circunstancias en que recibió la lesión."
codigo-penal-federal,325,ley-general-de-los-derechos-de-ninas-ninos-y-adolescentes,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"aso, también perderá todo derecho con relación a los hijos de la víctima, garantizando el interés superior de la niñez en términos de lo previsto por la Ley General de los Derechos de Niñas, Niños y Adolescentes. Párrafo reformado DOF 25-04-2023  Al servidor público que retarde o entorpezca maliciosamente o por negligencia la procuración"
codigo-penal-federal,343,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"utorias que considere pertinentes para salvaguardar la integridad física o psíquica de la misma y, solicitará las órdenes de protección que establece la Ley General de Acceso de las Mujeres a una Vida Libre de Violencia.  La autoridad administrativa vigilará el cumplimiento de estas medidas en términos de lo dispuesto por la legislación aplicable. Artículo adicionado"
codigo-penal-federal,408,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"nten, sin causa justificada a juicio de la Cámara respectiva, a desempeñar el cargo dentro del plazo señalado en el primer párrafo del artículo 63 de la Constitución. Artículo adicionado DOF 15-08-1990"
codigo-penal-federal,415,ley-general-del-equilibrio-ecologico-y-la-proteccion-al-ambiente,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,lo_previsto,", a la fauna, a la flora, a los ecosistemas o al ambiente, siempre que dichas emisiones provengan de fuentes fijas de competencia federal, conforme a lo previsto en la Ley General del Equilibrio Ecológico y la Protección al Ambiente, o  II. Genere emisiones de ruido, vibraciones, energía térmica o lumínica, provenientes de fuentes emisoras de competencia federal, conforme al orde"
codigo-penal-federal,420,ley-federal-contra-la-delincuencia-organizada,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"gida, o cuando se realicen con fines comerciales.  En los casos previstos en la fracción IV del presente artículo y la fracción X del artículo 2o. de la Ley Federal contra la Delincuencia Organizada, se impondrá la pena de cinco a quince años de prisión y el equivalente de tres mil a seis mil días multa cuando se trate de algún ejemplar, partes, "
codigo-penal-federal,421,ley-federal-de-responsabilidad-ambiental,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,lo_dispuesto,"enas y medidas de seguridad: Párrafo reformado DOF 07-06-2013  I. La reparación y, en su caso, la compensación del daño al ambiente, de conformidad a lo dispuesto en la Ley Federal de Responsabilidad Ambiental; Fracción reformada DOF 07-06-2013  II. La suspensión, modificación o demolición de las construcciones, obras o actividades, según corresponda, que h"
codigo-penal-federal,424,ley-federal-del-derecho-de-autor,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"la Secretaría de Educación Pública;  II. Al editor, productor o grabador que a sabiendas produzca más números de ejemplares de una obra protegida por la Ley Federal del Derecho de Autor, que los autorizados por el titular de los derechos;  III. A quien use en forma dolosa, con fin de lucro y sin la autorización correspondiente obras "
codigo-penal-federal,428,ley-federal-del-derecho-de-autor,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention, precio de venta al público de cada producto o de la prestación de servicios que impliquen violación a alguno o algunos de los derechos tutelados por la Ley Federal del Derecho de Autor. Artículo adicionado DOF 24-12-1996
constitucion-politica-de-los-estados-unidos-mexicanos,3o,ley-federal-del-trabajo,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,direct_mention,"co como del administrativo, se normarán por el apartado A del artículo 123 de esta Constitución, en los términos y con las modalidades que establezca la Ley Federal del Trabajo conforme a las características propias de un trabajo especial, de manera que concuerden con la autonomía, la libertad de cátedra e investigación y los fines de las instituciones a que esta fracción se refiere; F"
constitucion-politica-de-los-estados-unidos-mexicanos,6o,ley-general-de-instituciones-y-procedimientos-electorales,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention," procedimientos de revisión contra los actos que emitan los sujetos obligados. Párrafo reformado DOF 20-12-2024  Los sujetos obligados se regirán por la ley general en materia de transparencia y acceso a la información pública y protección de datos personales, en los términos que ésta se emita por el Congreso de la Unión para establecer las bases, principios generales y procedimientos del ejercicio de este"
constitucion-politica-de-los-estados-unidos-mexicanos,35,ley-organica-del-congreso-general-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"s que establezca la ley; Fracción adicionada DOF 09-08-2012  VII.	Iniciar leyes, en los términos y con los requisitos que señalen esta Constitución y la Ley del Congreso. El Instituto Nacional Electoral tendrá las facultades que en esta materia le otorgue la ley; Fracción adicionada DOF 09-08-2012. Reformada DOF 10-02"
constitucion-politica-de-los-estados-unidos-mexicanos,69,ley-organica-del-congreso-general-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,ley_y_reglamentos," los Secretarios de Estado y a los directores de las entidades paraestatales, quienes comparecerán y rendirán informes bajo protesta de decir verdad. La Ley del Congreso y sus reglamentos regularán el ejercicio de esta facultad. Párrafo reformado DOF 10-02-2014  En el primer año de su mandato, en la apertura del segundo periodo de sesi"
constitucion-politica-de-los-estados-unidos-mexicanos,72,ley-organica-del-congreso-general-de-los-estados-unidos-mexicanos,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,ley_y_reglamentos,"culo 72. Todo proyecto de ley o decreto, cuya resolución no sea exclusiva de alguna de las Cámaras, se discutirá sucesivamente en ambas, observándose la Ley del Congreso y sus reglamentos respectivos, sobre la forma, intervalos y modo de proceder en las discusiones y votaciones: Párrafo reformado DOF 17-08-2011  A. Aprobado un proyecto"
constitucion-politica-de-los-estados-unidos-mexicanos,73,ley-general-de-instituciones-y-procedimientos-electorales,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"arada por el Presidente de la República en los términos del artículo 29.  2o. Aprobar anualmente los montos de endeudamiento que deberán incluirse en la ley de ingresos, que en su caso requiera el Gobierno del Distrito Federal y las entidades de su sector público, conforme a las bases de la ley correspondiente. El Ej"
constitucion-politica-de-los-estados-unidos-mexicanos,73,ley-nacional-sobre-el-uso-de-la-fuerza,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,direct_mention,"y las demás instituciones de seguridad pública en materia federal, de conformidad con lo establecido en el artículo 21 de esta Constitución; así como la Ley Nacional sobre el Uso de la Fuerza, y la Ley Nacional del Registro de Detenciones; Fracción derogada DOF 06-12-1977. Adicionada DOF 31-12-1994. Reformada DOF 18-06-2008, 29-01-2016, 26"
constitucion-politica-de-los-estados-unidos-mexicanos,73,ley-nacional-del-registro-de-detenciones,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,direct_mention,"a en materia federal, de conformidad con lo establecido en el artículo 21 de esta Constitución; así como la Ley Nacional sobre el Uso de la Fuerza, y la Ley Nacional del Registro de Detenciones; Fracción derogada DOF 06-12-1977. Adicionada DOF 31-12-1994. Reformada DOF 18-06-2008, 29-01-2016, 26-03-2019  XXIII Bis. Para expedir la ley genera"
constitucion-politica-de-los-estados-unidos-mexicanos,73,ley-general-de-instituciones-y-procedimientos-electorales,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"e Detenciones; Fracción derogada DOF 06-12-1977. Adicionada DOF 31-12-1994. Reformada DOF 18-06-2008, 29-01-2016, 26-03-2019  XXIII Bis. Para expedir la ley general en materia de seguridad privada, que establezca:  a)	Las reglas y la autoridad facultada para autorizar y regular a los prestadores de servicios de seguridad privada en todo el terr"
constitucion-politica-de-los-estados-unidos-mexicanos,84,ley-organica-del-congreso-general-de-los-estados-unidos-mexicanos,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"iatamente en Colegio Electoral y nombrará en escrutinio secreto y por mayoría absoluta de votos, un presidente interino, en los términos que disponga la Ley del Congreso. El mismo Congreso expedirá, dentro de los diez días siguientes a dicho nombramiento, la convocatoria para la elección del Presidente que deba conclu"
constitucion-politica-de-los-estados-unidos-mexicanos,93,ley-organica-del-congreso-general-de-los-estados-unidos-mexicanos,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,conformidad, un término no mayor a 15 días naturales a partir de su recepción. Párrafo adicionado DOF 15-08-2008  El ejercicio de estas atribuciones se realizará de conformidad con la Ley del Congreso y sus reglamentos. Párrafo adicionado DOF 15-08-2008 Artículo reformado DOF 31-01-1974  Capítulo IV Del Poder Judicial
constitucion-politica-de-los-estados-unidos-mexicanos,115,ley-del-instituto-de-seguridad-y-servicios-sociales-de-los-trabajadores-del-estado,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,en_los_terminos,con apego a las leyes federales de la materia. Fracción reformada DOF 18-12-2020  VII. La policía preventiva estará al mando del presidente municipal en los términos de la Ley de Seguridad Pública del Estado. Aquélla acatará las órdenes que el Gobernador del Estado le transmita en aquellos casos que éste juzgue como de fuerza mayor o alteración grave del 
constitucion-politica-de-los-estados-unidos-mexicanos,123,ley-del-impuesto-sobre-la-renta,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,culares;  e) Para determinar el monto de las utilidades de cada empresa se tomará como base la renta gravable de conformidad con las disposiciones de la Ley del Impuesto sobre la Renta. Los trabajadores podrán formular ante la Oficina correspondiente de la Secretaría de Hacienda y Crédito Público las objeciones que juzguen convenien
constitucion-politica-de-los-estados-unidos-mexicanos,123,ley-del-seguro-social,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention," embargos, y serán transmisibles a título de herencia con simplificación de las formalidades de los juicios sucesorios.  XXIX. Es de utilidad pública la Ley del Seguro Social, y ella comprenderá seguros de invalidez, de vejez, de vida, de cesación involuntaria del trabajo, de enfermedades y accidentes, de servicios de guar"
estatuto-de-gobierno-del-distrito-federal,1o,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"lico e interés general y son norma fundamental de organización y funcionamiento del gobierno del Distrito Federal, de conformidad con lo dispuesto en la Constitución Política de los Estados Unidos Mexicanos. Artículo reformado DOF 04-12-1997"
estatuto-de-gobierno-del-distrito-federal,3o,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare, expedidos por el Congreso de la Unión así como por los convenios amistosos aprobados por el Poder Legislativo Federal de acuerdo con lo dispuesto en la Constitución.  La ley que regule la Administración Pública del Distrito Federal contendrá la descripción de los límites del Distrito Federal. Artículo reformado D
estatuto-de-gobierno-del-distrito-federal,6o,constitucion-politica-de-los-estados-unidos-mexicanos,34,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,articulo_constitucional,"ARTÍCULO 6o.- Son ciudadanos del Distrito Federal los varones y mujeres que teniendo calidad de mexicanos reúnan los requisitos del artículo 34 Constitucional y posean, además, la calidad de vecinos u originarios de la misma. Artículo reformado DOF 04-12-1997"
estatuto-de-gobierno-del-distrito-federal,7o,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ederal está a cargo de los Poderes Federales, y de los órganos Ejecutivo, Legislativo y Judicial de carácter local, de acuerdo con lo establecido por la Constitución Política de los Estados Unidos Mexicanos, el presente Estatuto y las demás disposiciones legales aplicables. Párrafo reformado DOF 04-12-1997  La dis"
estatuto-de-gobierno-del-distrito-federal,9o,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," y al término de su nombramiento, podrán ser ratificados, y si lo fueren sólo podrán ser privados de sus puestos en los términos del Título Cuarto de la Constitución Política de los Estados Unidos Mexicanos.  En la ratificación de Magistrados al término del período para el que fueron nombrados intervendrán las mis"
estatuto-de-gobierno-del-distrito-federal,10,ley-del-instituto-de-seguridad-y-servicios-sociales-de-los-trabajadores-del-estado,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention," sociedad, promover una pronta, completa y debida impartición de justicia, y ejercer las atribuciones que en materia de seguridad pública le confiere la Ley de Seguridad Pública del Distrito Federal, así como participar en la instancia de coordinación del Distrito Federal en el sistema nacional de seguridad pública. Las atribuciones del Ministeri"
estatuto-de-gobierno-del-distrito-federal,10,constitucion-politica-de-los-estados-unidos-mexicanos,21,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_full,cuando se requiera su colaboración para que la representación social ejerza sus facultades de investigación y persecución de delitos que le asigna el artículo 21 de la Constitución Política de los Estados Unidos Mexicanos.  Los elementos de estos cuerpos de seguridad deberán poner en conocimiento del Ministerio Público los hechos constitutivos de los delitos de que con
estatuto-de-gobierno-del-distrito-federal,11,constitucion-politica-de-los-estados-unidos-mexicanos,122,implementation_operative,regulatory_implementation,medium,medium,heuristic_rule,unknown,constitucion_full,"la Federación en la planeación y ejecución de acciones en las zonas conurbadas limítrofes con el Distrito Federal, en los términos del Apartado G del artículo 122 de la Constitución Política de los Estados Unidos Mexicanos. Fracción reformada DOF 04-12-1997"
estatuto-de-gobierno-del-distrito-federal,12,constitucion-politica-de-los-estados-unidos-mexicanos,25,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,os términos que disponga este Estatuto y las leyes; y Fracción adicionada DOF 04-12-1997  XV. La rectoría del desarrollo nacional en los términos del artículo 25 de la Constitución Política de los Estados Unidos Mexicanos. Fracción adicionada DOF 04-12-1997
estatuto-de-gobierno-del-distrito-federal,13,constitucion-politica-de-los-estados-unidos-mexicanos,123,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"ARTÍCULO 13.- Las relaciones de trabajo entre el gobierno del Distrito Federal, y sus trabajadores, se regirán por lo dispuesto en el Apartado B del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos y la ley que el Congreso de la Unión emita sobre la materia."
estatuto-de-gobierno-del-distrito-federal,14,ley-federal-del-trabajo,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"sticia laboral en el ámbito local será impartida por la Junta Local de Conciliación y Arbitraje del Distrito Federal, de acuerdo con lo que establece la Ley Federal del Trabajo."
estatuto-de-gobierno-del-distrito-federal,15,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"dos de la función judicial del fuero común en el Distrito Federal, se regularán por la ley federal de la materia en los términos del Título Cuarto de la Constitución Política de los Estados Unidos Mexicanos. Artículo reformado DOF 04-12-1997  TITULO SEGUNDO DE LOS DERECHOS Y OBLIGACIONES DE CARACTER PUBLICO  CAPIT"
estatuto-de-gobierno-del-distrito-federal,16,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,ARTÍCULO 16.- En el Distrito Federal todas las personas gozan de las garantías que otorga la Constitución Política de los Estados Unidos Mexicanos. Además tendrán los derechos y obligaciones que establecen este Estatuto y las leyes correspondientes.
estatuto-de-gobierno-del-distrito-federal,17,ley-federal-de-responsabilidades-de-los-servidores-publicos,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"nizados por los daños y perjuicios causados por los servidores públicos de la entidad, de conformidad con lo establecido en la legislación civil y en la Ley Federal de Responsabilidades de los Servidores Públicos.  V. Ser informados sobre las leyes y decretos que emitan la Asamblea Legislativa y el Congreso de la Unión, respecto de las materias relativas al Di"
